date,week,name,ipeds_id,total_tests,positive_tests,cumulative_cases,cumulative_tests,testing_fall2020,status,status_merge,total_tests_per_1000_enrollment,positive_tests_per_1000_enrollment,cumulative_cases_per_1000_enrollment,cumulative_tests_per_1000_enrollment,enrollment_fulltime,fips,city
2020-09-06,5,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-09-07,5,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-09-08,5,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-09-09,5,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-09-10,5,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-09-11,5,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-09-12,6,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-09-13,6,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-09-14,6,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-09-15,6,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-09-16,6,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-09-17,6,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-09-18,6,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-09-19,7,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-09-20,7,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-09-21,7,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-09-22,7,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-09-23,7,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-09-24,7,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-09-25,7,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-09-26,8,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-09-27,8,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-09-28,8,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-09-29,8,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-09-30,8,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-10-01,8,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-10-02,8,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-10-03,9,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-10-04,9,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-10-05,9,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-10-06,9,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-10-07,9,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-10-08,9,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-10-09,9,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-10-10,10,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-10-11,10,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-10-12,10,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-10-13,10,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-10-14,10,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-10-15,10,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-10-16,10,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-10-17,11,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-10-18,11,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-10-19,11,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-10-20,11,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-10-21,11,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-10-22,11,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-10-23,11,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-10-24,12,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-10-25,12,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-10-26,12,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-10-27,12,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-10-28,12,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-10-29,12,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-10-30,12,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-10-31,13,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-11-01,13,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-11-02,13,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-11-03,13,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-11-04,13,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-11-05,13,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-11-06,13,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-11-07,14,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-11-08,14,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-11-09,14,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-11-10,14,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-11-11,14,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-11-12,14,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-11-13,14,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-11-14,15,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-11-15,15,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-11-16,15,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-11-17,15,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-11-18,15,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-11-19,15,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-11-20,15,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-11-21,16,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-11-22,16,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-11-23,16,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-11-24,16,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-11-25,16,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-11-26,16,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-11-27,16,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-11-28,17,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-11-29,17,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-11-30,17,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-12-01,17,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-12-02,17,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-12-03,17,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-12-04,17,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-12-05,18,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-12-06,18,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-12-07,18,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-12-08,18,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-12-09,18,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-12-10,18,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-12-11,18,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-12-12,19,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-12-13,19,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-12-14,19,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-12-15,19,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-12-16,19,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-12-17,19,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-12-18,19,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-12-19,20,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-12-20,20,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-12-21,20,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-12-22,20,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-12-23,20,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-12-24,20,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-12-25,20,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-12-26,21,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-12-27,21,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-12-28,21,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-12-29,21,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-12-30,21,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2020-12-31,21,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2021-01-01,21,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2021-01-02,22,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2021-01-03,22,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2021-01-04,22,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2021-01-05,22,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2021-01-06,22,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2021-01-07,22,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2021-01-08,22,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2021-01-09,23,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2021-01-10,23,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2021-01-11,23,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2021-01-12,23,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2021-01-13,23,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2021-01-14,23,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2021-01-15,23,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2021-01-16,24,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2021-01-17,24,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2021-01-18,24,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2021-01-19,24,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2021-01-20,24,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2021-01-21,24,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2021-01-22,24,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2021-01-23,25,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2021-01-24,25,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2021-01-25,25,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2021-01-26,25,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2021-01-27,25,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2021-01-28,25,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2021-01-29,25,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2021-01-30,26,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2021-01-31,26,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2021-02-01,26,Laboure College,165264,0,3,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,46.15384615384615,307.69230769230774,0.0,65,25021,Milton
2021-02-02,26,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2021-02-03,26,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2021-02-04,26,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2021-02-05,26,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2021-02-06,27,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2021-02-07,27,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2021-02-08,27,Laboure College,165264,0,2,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,30.76923076923077,307.69230769230774,0.0,65,25021,Milton
2021-02-09,27,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2021-02-10,27,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2021-02-11,27,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2021-02-12,27,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2021-02-13,28,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2021-02-14,28,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2021-02-15,28,Laboure College,165264,0,2,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,30.76923076923077,307.69230769230774,0.0,65,25021,Milton
2021-02-16,28,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2021-02-17,28,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
2021-02-18,28,Laboure College,165264,0,0,20.0,0.0,at risk,"Primarily online, some courses in person",Primarily Online,0.0,0.0,307.69230769230774,0.0,65,25021,Milton
